Area,Year,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp_f
Netherlands,1990,Maize,90909,778,9729.0,51.134
Netherlands,1991,Maize,80357,778,9338.0,48.775999999999996
Netherlands,1992,Maize,80256,778,9030.0,50.702
Netherlands,1993,Maize,90962,778,10505.0,49.046
Netherlands,1994,Maize,74865,778,8646.0,50.81
Netherlands,1995,Maize,70444,778,12601.0,50.45
Netherlands,1996,Maize,80000,778,8923.0,46.976
Netherlands,1997,Maize,50394,778,10568.0,50.054
Netherlands,1998,Maize,110000,778,11762.0,50.324
Netherlands,1999,Maize,70188,778,11152.0,51.332
Netherlands,2000,Maize,110000,778,11382.84,51.35
Netherlands,2001,Maize,88971,778,9424.73,50.432
Netherlands,2002,Maize,97046,778,9700.44,51.152
Netherlands,2004,Maize,84821,778,10655.4,50.486
Netherlands,2005,Maize,88201,778,10703.85,50.864000000000004
Netherlands,2006,Maize,91529,778,10461.35,51.746
Netherlands,2007,Maize,119482,778,12073.15,51.872
Netherlands,2008,Maize,114163,778,10777.08,50.756
Netherlands,2009,Maize,129954,778,9857.2,50.594
Netherlands,2010,Maize,117673,778,9586.03,47.912
Netherlands,2011,Maize,123355,778,10953.91,51.314
Netherlands,2012,Maize,123420,778,11348.39,50.144
Netherlands,2013,Maize,119446,778,10720.17,49.172
New Zealand,1990,Maize,92077,1732,3490.0,56.552
New Zealand,1991,Maize,96287,1732,3490.0,55.076
New Zealand,1992,Maize,91196,1732,3490.0,53.852000000000004
New Zealand,1993,Maize,83560,1732,3489.0,54.23
New Zealand,1994,Maize,97360,1732,3515.0,55.202
New Zealand,1995,Maize,97423,1732,3904.0,55.67
New Zealand,1996,Maize,112996,1732,3499.0,55.525999999999996
New Zealand,1997,Maize,99487,1732,3249.0,54.986
New Zealand,1998,Maize,100571,1732,3055.16,57.146
New Zealand,1999,Maize,101306,1732,2535.3,56.966
New Zealand,2000,Maize,102260,1732,3634.3,56.120000000000005
New Zealand,2001,Maize,104000,1732,3333.2,56.444
New Zealand,2002,Maize,76544,1732,4170.0,55.903999999999996
New Zealand,2004,Maize,115496,1732,4050.0,54.968
New Zealand,2005,Maize,109308,1732,4058.0,56.534
New Zealand,2006,Maize,109544,1732,4388.0,55.471999999999994
New Zealand,2007,Maize,109000,1732,4939.0,56.192
New Zealand,2008,Maize,112326,1732,5857.0,56.39
New Zealand,2009,Maize,110327,1732,5086.0,55.112
New Zealand,2010,Maize,107597,1732,5086.0,56.372
New Zealand,2011,Maize,113842,1732,5086.0,56.228
New Zealand,2012,Maize,108647,1732,5086.0,55.202
New Zealand,2013,Maize,108209,1732,5086.0,56.426
Nicaragua,1990,Cassava,110417,2280,575.0,80.654
Nicaragua,1991,Cassava,110638,2280,575.0,80.672
Nicaragua,1992,Cassava,110870,2280,575.0,80.888
Nicaragua,1993,Cassava,115556,2280,977.0,80.69
Nicaragua,1994,Cassava,112088,2280,799.0,81.068
Nicaragua,1995,Cassava,111957,2280,876.0,80.96
Nicaragua,1996,Cassava,113043,2280,2041.7,80.168
Nicaragua,1997,Cassava,112766,2280,3207.4,81.374
Nicaragua,1998,Cassava,112766,2280,4373.1,82.094
Nicaragua,1999,Cassava,108421,2280,4097.16,80.276
Nicaragua,2000,Cassava,108333,2280,3925.63,80.114
Nicaragua,2001,Cassava,123077,2280,3603.5,80.20400000000001
Nicaragua,2002,Cassava,107928,2280,5715.36,80.6
Nicaragua,2004,Cassava,79485,2280,4581.73,80.996
Nicaragua,2005,Cassava,88416,2280,9391.92,80.96
Nicaragua,2006,Cassava,95455,2280,6889.26,81.23
Nicaragua,2007,Cassava,95833,2280,9850.26,81.014
Nicaragua,2008,Cassava,80701,2280,10173.91,80.15
Nicaragua,2009,Cassava,87123,2280,9387.95,81.014
Nicaragua,2010,Cassava,88492,2280,12242.19,80.618
Nicaragua,2011,Cassava,78727,2280,4932.05,80.492
Nicaragua,2012,Cassava,76993,2280,4413.82,80.438
Nicaragua,2013,Cassava,78931,2280,4413.82,81.068
Niger,1990,Cassava,88688,151,62.0,85.478
Niger,1991,Cassava,97154,151,62.0,84.91999999999999
Niger,1992,Cassava,109000,151,62.0,84.18199999999999
Niger,1993,Cassava,116500,151,62.0,85.352
Niger,1994,Cassava,118909,151,62.0,84.28999999999999
Niger,1995,Cassava,129500,151,62.0,85.208
Niger,1996,Cassava,129865,151,22.0,85.478
Niger,1997,Cassava,150581,151,34.0,85.514
Niger,1998,Cassava,159723,151,36.0,85.946
Niger,1999,Cassava,181890,151,26.0,85.36999999999999
Niger,2000,Cassava,232169,151,62.0,84.974
Niger,2001,Cassava,210273,151,31.0,85.02799999999999
Niger,2002,Cassava,202833,151,29.44,85.478
Niger,2004,Cassava,168413,151,26.31,85.64
Niger,2005,Cassava,159467,151,24.75,86.036
Niger,2006,Cassava,162588,151,21.12,85.604
Niger,2007,Cassava,151563,151,30.57,85.73
Niger,2008,Cassava,138791,151,12.04,84.74
Niger,2009,Cassava,159918,151,7.32,86.576
Niger,2010,Cassava,217784,151,11.49,86.576
Niger,2011,Cassava,107514,151,10.59,86.18
Niger,2012,Cassava,160606,151,21.37,85.298
Niger,2013,Cassava,199719,151,21.37,86.756
Norway,1990,Potatoes,257507,1414,1183.0,40.19
Norway,1991,Potatoes,227489,1414,760.0,38.12
Norway,1992,Potatoes,267729,1414,767.9,38.894
Norway,1993,Potatoes,249602,1414,749.0,36.896
Norway,1994,Potatoes,230846,1414,848.0,36.932
Norway,1995,Potatoes,222358,1414,913.14,37.544
Norway,1996,Potatoes,231321,1414,698.25,35.384
Norway,1997,Potatoes,262343,1414,735.43,38.966
Norway,1998,Potatoes,268418,1414,934.02,37.508
Norway,1999,Potatoes,256262,1414,802.02,38.714
Norway,2000,Potatoes,235890,1414,348.24,40.135999999999996
Norway,2001,Potatoes,262878,1414,512.66,36.824
Norway,2002,Potatoes,256141,1414,799.19,38.426
Norway,2004,Potatoes,279430,1414,827.45,38.822
Norway,2005,Potatoes,230523,1414,518.94,39.668
Norway,2006,Potatoes,269329,1414,696.34,39.974
Norway,2007,Potatoes,227983,1414,722.07,39.128
Norway,2008,Potatoes,278193,1414,800.9,39.488
Norway,2009,Potatoes,241836,1414,534.56,37.958
Norway,2010,Potatoes,251662,1414,698.98,34.34
Norway,2011,Potatoes,229141,1414,823.96,39.452
Norway,2012,Potatoes,240527,1414,813.93,37.562
Norway,2013,Potatoes,251702,1414,761.97,38.3
Pakistan,1990,Maize,14014,494,5299.0,76.658
Pakistan,1991,Maize,14235,494,5962.0,75.884
Pakistan,1992,Maize,13966,494,5518.0,75.758
Pakistan,1993,Maize,13983,494,4945.0,77.072
Pakistan,1994,Maize,15004,494,6183.0,76.604
Pakistan,1995,Maize,16908,494,7681.0,76.244
Pakistan,1996,Maize,15884,494,11955.0,75.974
Pakistan,1997,Maize,16352,494,16936.0,74.768
Pakistan,1998,Maize,17853,494,18406.0,76.838
Pakistan,1999,Maize,17169,494,20450.0,77.9
Pakistan,2000,Maize,17086,494,27885.0,77.576
Pakistan,2001,Maize,17631,494,11871.0,77.324
Pakistan,2002,Maize,18448,494,10881.83,78.098
Pakistan,2004,Maize,28488,494,8903.48,77.99000000000001
Pakistan,2005,Maize,29843,494,7914.31,76.388
Pakistan,2006,Maize,30368,494,6925.13,77.30600000000001
Pakistan,2007,Maize,34265,494,5935.96,77.288
Pakistan,2008,Maize,34154,494,4946.79,76.80199999999999
Pakistan,2009,Maize,34879,494,3957.61,77.666
Pakistan,2010,Maize,38052,494,2968.44,77.864
Pakistan,2011,Maize,39897,494,1979.27,76.964
Pakistan,2012,Maize,39830,494,990.09,76.766
Pakistan,2013,Maize,42313,494,0.92,78.71
Papua New Guinea,1990,Cassava,105566,3142,121.0,77.486
Papua New Guinea,1991,Cassava,105660,3142,121.0,77.072
Papua New Guinea,1992,Cassava,106604,3142,121.0,77.54
Papua New Guinea,1993,Cassava,106667,3142,172.0,77.036
Papua New Guinea,1994,Cassava,108571,3142,176.0,77.126
Papua New Guinea,1995,Cassava,106667,3142,105.0,77.792
Papua New Guinea,1996,Cassava,106667,3142,105.0,77.738
Papua New Guinea,1997,Cassava,106667,3142,105.0,76.748
Papua New Guinea,1998,Cassava,106667,3142,105.0,78.89
Papua New Guinea,1999,Cassava,109091,3142,105.0,77.684
Papua New Guinea,2000,Cassava,109091,3142,105.0,77.72
Papua New Guinea,2001,Cassava,104167,3142,105.0,77.774
Papua New Guinea,2002,Cassava,104167,3142,105.0,77.864
Papua New Guinea,2004,Cassava,100000,3142,105.0,77.414
Papua New Guinea,2005,Cassava,100000,3142,105.0,77.918
Papua New Guinea,2006,Cassava,100000,3142,105.0,77.072
Papua New Guinea,2007,Cassava,100000,3142,105.0,77.36
Papua New Guinea,2008,Cassava,100000,3142,105.0,77.30600000000001
Papua New Guinea,2009,Cassava,100000,3142,105.0,77.14399999999999
Papua New Guinea,2010,Cassava,99665,3142,105.0,78.332
Papua New Guinea,2011,Cassava,99179,3142,105.0,77.30600000000001
Papua New Guinea,2012,Cassava,98926,3142,105.0,77.252
Papua New Guinea,2013,Cassava,98663,3142,105.0,77.792
Peru,1990,Cassava,93413,1738,3134.0,62.312
Peru,1991,Cassava,110170,1738,3134.0,62.87
Peru,1992,Cassava,104847,1738,3134.0,64.328
Peru,1993,Cassava,103956,1738,3134.0,63.608
Peru,1994,Cassava,105988,1738,3134.0,63.158
Peru,1995,Cassava,105702,1738,3134.0,63.068
Peru,1996,Cassava,107672,1738,3755.0,61.61
Peru,1997,Cassava,108554,1738,4307.0,65.516
Peru,1998,Cassava,109191,1738,4374.0,64.634
Peru,1999,Cassava,109259,1738,4029.0,61.97
Peru,2000,Cassava,109285,1738,5175.0,62.636
Peru,2001,Cassava,107528,1738,8414.17,62.51
Peru,2002,Cassava,107337,1738,8322.88,63.392
Peru,2004,Cassava,110717,1738,8941.22,63.122
Peru,2005,Cassava,108392,1738,10227.74,62.636
Peru,2006,Cassava,111287,1738,12074.5,63.698
Peru,2007,Cassava,111848,1738,9011.14,62.024
Peru,2008,Cassava,113363,1738,12598.66,63.212
Peru,2009,Cassava,116481,1738,11531.33,63.32
Peru,2010,Cassava,117650,1738,15590.54,62.546
Peru,2011,Cassava,118328,1738,15436.91,62.654
Peru,2012,Cassava,121015,1738,18885.82,63.824
Peru,2013,Cassava,121025,1738,17942.97,62.6
Poland,1990,Maize,49126,600,5422.0,48.56
Poland,1991,Maize,48468,600,5422.0,46.22
Poland,1992,Maize,36699,600,7363.0,47.57
Poland,1993,Maize,53160,600,8825.0,45.806
Poland,1994,Maize,37503,600,9330.0,47.804
Poland,1995,Maize,49586,600,7136.0,46.688
Poland,1996,Maize,50514,600,9824.0,44.078
Poland,1997,Maize,54011,600,9501.0,46.058
Poland,1998,Maize,58272,600,8699.0,46.706
Poland,1999,Maize,57506,600,8466.0,48.128
Poland,2000,Maize,60637,600,8848.0,49.208
Poland,2001,Maize,60683,600,8855.0,46.868
Poland,2002,Maize,61563,600,10358.0,48.452
Poland,2004,Maize,56935,600,8726.0,46.994
Poland,2005,Maize,57329,600,16039.0,47.174
Poland,2006,Maize,41609,600,17101.0,47.552
Poland,2007,Maize,65743,600,18721.0,48.775999999999996
Poland,2008,Maize,58149,600,20611.02,49.118
Poland,2009,Maize,62262,600,18493.03,47.3
Poland,2010,Maize,59824,600,19449.02,45.806
Poland,2011,Maize,71770,600,21779.27,47.912
Poland,2012,Maize,73481,600,21885.99,47.264
Poland,2013,Maize,65761,600,22204.46,48.775999999999996
Portugal,1990,Maize,30334,854,9357.0,61.790000000000006
Portugal,1991,Maize,30411,854,9357.0,60.962
Portugal,1992,Maize,34547,854,6117.0,60.709999999999994
Portugal,1993,Maize,37231,854,8985.0,59.594
Portugal,1994,Maize,40939,854,9580.0,61.016000000000005
Portugal,1995,Maize,43624,854,11815.0,63.013999999999996
Portugal,1996,Maize,46766,854,12457.0,61.016000000000005
Portugal,1997,Maize,49592,854,12750.0,62.78
Portugal,1998,Maize,53704,854,14389.0,61.519999999999996
Portugal,1999,Maize,57089,854,15411.0,60.962
Portugal,2000,Maize,57808,854,15470.0,61.214
Portugal,2001,Maize,58929,854,15503.0,61.16
Portugal,2002,Maize,57285,854,17452.0,61.142
Portugal,2004,Maize,57869,854,16942.0,61.358
Portugal,2005,Maize,46805,854,16353.0,61.574
Portugal,2006,Maize,52885,854,15702.0,62.312
Portugal,2007,Maize,58412,854,16682.39,60.998000000000005
Portugal,2008,Maize,63278,854,17080.26,61.016000000000005
Portugal,2009,Maize,66936,854,13984.91,62.312
Portugal,2010,Maize,69295,854,13774.18,61.7
Portugal,2011,Maize,81040,854,14024.98,62.438
Portugal,2012,Maize,83042,854,12444.24,61.232
Portugal,2013,Maize,83149,854,10126.8,62.186
Qatar,1990,Maize,135000,74,3.0,81.28399999999999
Qatar,1991,Maize,121818,74,3.0,80.186
Qatar,1992,Maize,124583,74,3.0,79.196
Qatar,1993,Maize,126667,74,3.0,80.78
Qatar,1994,Maize,124074,74,3.0,81.662
Qatar,1995,Maize,125806,74,4.0,80.888
Qatar,1996,Maize,125692,74,6.0,81.788
Qatar,1997,Maize,125694,74,21.5,81.014
Qatar,1998,Maize,124348,74,37.0,83.264
Qatar,1999,Maize,124639,74,52.5,83.51599999999999
Qatar,2000,Maize,125175,74,68.0,82.508
Qatar,2001,Maize,125299,74,68.0,83.048
Qatar,2002,Maize,124627,74,68.0,82.85
Qatar,2004,Maize,126304,74,68.0,82.75999999999999
Qatar,2005,Maize,124776,74,68.0,82.562
Qatar,2006,Maize,118571,74,68.0,82.616
Qatar,2007,Maize,181429,74,68.0,82.814
Qatar,2008,Maize,181429,74,68.0,82.256
Qatar,2009,Maize,192857,74,68.0,82.706
Qatar,2010,Maize,207556,74,68.0,84.074
Qatar,2011,Maize,125556,74,68.0,82.814
Qatar,2012,Maize,124894,74,68.0,83.372
Qatar,2013,Maize,124845,74,68.0,83.624
Romania,1990,Maize,27606,637,25255.0,54.068
Romania,1991,Maize,40766,637,19898.0,50.99
Romania,1992,Maize,20469,637,15134.0,52.79
Romania,1993,Maize,26054,637,24252.0,51.403999999999996
Romania,1994,Maize,31317,637,21811.0,54.86
Romania,1995,Maize,31915,637,20113.0,52.178000000000004
Romania,1996,Maize,29319,637,17425.0,51.278000000000006
Romania,1997,Maize,42171,637,15349.0,50.828
Romania,1998,Maize,27892,637,13979.0,52.466
Romania,1999,Maize,36403,637,11280.0,54.212
Romania,2000,Maize,17128,637,9427.4,54.391999999999996
Romania,2001,Maize,31232,637,7871.1,53.42
Romania,2002,Maize,30421,637,7875.7,54.032
Romania,2004,Maize,45497,637,6778.2,52.934
Romania,2005,Maize,39816,637,7565.7,52.25
Romania,2006,Maize,35754,637,6733.2,52.934
Romania,2007,Maize,17030,637,6314.0,55.382
Romania,2008,Maize,32271,637,7193.7,54.5
Romania,2009,Maize,34169,637,6548.7,54.446
Romania,2010,Maize,43176,637,7249.2,53.492
Romania,2011,Maize,45292,637,6582.9,52.268
Romania,2012,Maize,21870,637,6418.7,54.194
Romania,2013,Maize,44941,637,6947.9,57.092
Rwanda,1990,Cassava,20126,1212,157.0,66.902
Rwanda,1991,Cassava,26400,1212,107.0,66.596
Rwanda,1992,Cassava,26100,1212,97.0,67.172
Rwanda,1993,Cassava,24250,1212,127.4,67.154
Rwanda,1994,Cassava,11778,1212,157.8,67.19
Rwanda,1995,Cassava,24667,1212,188.2,67.658
Rwanda,1996,Cassava,27580,1212,218.6,66.758
Rwanda,1997,Cassava,24699,1212,249.0,67.604
Rwanda,1998,Cassava,24659,1212,157.0,67.622
Rwanda,1999,Cassava,26747,1212,152.0,66.83
Rwanda,2000,Cassava,68153,1212,147.0,67.262
Rwanda,2001,Cassava,57907,1212,72.0,67.1
Rwanda,2002,Cassava,79036,1212,106.34,67.586
Rwanda,2004,Cassava,57198,1212,159.54,67.874
Rwanda,2005,Cassava,67561,1212,222.92,68.52199999999999
Rwanda,2006,Cassava,64378,1212,288.72,68.036
Rwanda,2007,Cassava,54550,1212,398.11,67.28
Rwanda,2008,Cassava,103117,1212,321.75,67.208
Rwanda,2009,Cassava,112077,1212,1187.6,67.712
Rwanda,2010,Cassava,120430,1212,953.85,68.21600000000001
Rwanda,2011,Cassava,122765,1212,181.6,67.262
Rwanda,2012,Cassava,149026,1212,925.52,67.622
Rwanda,2013,Cassava,157657,1212,1841.5,67.874
Saudi Arabia,1990,Maize,17992,59,994.0,78.548
Saudi Arabia,1991,Maize,21166,59,994.0,78.69200000000001
Saudi Arabia,1992,Maize,20733,59,994.0,76.532
Saudi Arabia,1993,Maize,21725,59,994.0,78.62
Saudi Arabia,1994,Maize,19523,59,994.0,79.268
Saudi Arabia,1995,Maize,19522,59,994.0,79.39399999999999
Saudi Arabia,1996,Maize,19583,59,994.0,79.46600000000001
Saudi Arabia,1997,Maize,17531,59,2513.0,78.584
Saudi Arabia,1998,Maize,20519,59,2683.37,79.664
Saudi Arabia,1999,Maize,18723,59,2853.74,80.15
Saudi Arabia,2000,Maize,62820,59,3024.11,79.916
Saudi Arabia,2001,Maize,40612,59,3194.48,79.88
Saudi Arabia,2002,Maize,36432,59,3364.86,79.934
Saudi Arabia,2004,Maize,38514,59,3705.6,79.754
Saudi Arabia,2005,Maize,37301,59,3875.97,79.646
Saudi Arabia,2006,Maize,58203,59,4046.34,79.55600000000001
Saudi Arabia,2007,Maize,56250,59,4216.71,79.844
Saudi Arabia,2008,Maize,56427,59,4372.61,79.952
Saudi Arabia,2009,Maize,54742,59,4528.51,80.42
Saudi Arabia,2010,Maize,53096,59,4684.4,81.14
Saudi Arabia,2011,Maize,59958,59,4840.3,79.826
Saudi Arabia,2012,Maize,60135,59,4996.2,80.636
Saudi Arabia,2013,Maize,61024,59,5412.5,81.626
Senegal,1990,Cassava,35159,686,384.0,77.234
Senegal,1991,Cassava,24752,686,384.0,77.0
Senegal,1992,Cassava,21496,686,384.0,77.162
Senegal,1993,Cassava,27673,686,357.55,76.982
Senegal,1994,Cassava,24925,686,547.3,76.892
Senegal,1995,Cassava,31801,686,435.31,77.594
Senegal,1996,Cassava,26397,686,411.33,77.882
Senegal,1997,Cassava,23356,686,437.23,78.566
Senegal,1998,Cassava,49527,686,450.71,78.854
Senegal,1999,Cassava,51000,686,470.87,76.874
Senegal,2000,Cassava,48883,686,491.03,77.468
Senegal,2001,Cassava,49613,686,282.02,78.422
Senegal,2002,Cassava,49963,686,328.0,77.72
Senegal,2004,Cassava,67374,686,419.97,77.684
Senegal,2005,Cassava,108083,686,465.95,78.404
Senegal,2006,Cassava,61673,686,511.93,77.576
Senegal,2007,Cassava,50338,686,557.92,77.612
Senegal,2008,Cassava,81345,686,603.9,77.9
Senegal,2009,Cassava,81909,686,649.88,77.018
Senegal,2010,Cassava,71902,686,695.86,78.98
Senegal,2011,Cassava,74922,686,741.85,77.738
Senegal,2012,Cassava,80283,686,787.83,77.846
Senegal,2013,Cassava,69978,686,722.53,76.46
Slovenia,1992,Maize,28150,1162,1309.0,51.403999999999996
Slovenia,1993,Maize,40210,1162,1112.0,50.342
Slovenia,1994,Maize,63200,1162,944.0,52.394
Slovenia,1995,Maize,63380,1162,987.0,50.252
Slovenia,1996,Maize,63000,1162,953.0,48.632
Slovenia,1997,Maize,74811,1162,1245.0,50.324
Slovenia,1998,Maize,73139,1162,1091.0,50.756
Slovenia,1999,Maize,69368,1162,1133.0,50.918
Slovenia,2000,Maize,58821,1162,1468.0,52.61
Slovenia,2001,Maize,54139,1162,1387.0,51.332
Slovenia,2002,Maize,81574,1162,1164.1,52.124
Slovenia,2004,Maize,77750,1162,1557.98,50.108000000000004
Slovenia,2005,Maize,82883,1162,1383.88,49.316
Slovenia,2006,Maize,69305,1162,1280.98,51.008
Slovenia,2007,Maize,75358,1162,1155.23,52.358000000000004
Slovenia,2008,Maize,73207,1162,1218.15,51.962
Slovenia,2009,Maize,78371,1162,1162.87,51.908
Slovenia,2010,Maize,85394,1162,1134.37,50.0
Slovenia,2011,Maize,86856,1162,1121.91,51.836
Slovenia,2012,Maize,70816,1162,1016.08,52.016
Slovenia,2013,Maize,54145,1162,917.49,52.844
South Africa,1990,Maize,22051,495,16582.0,69.008
South Africa,1991,Maize,22573,495,16582.0,69.908
South Africa,1992,Maize,7853,495,16582.0,70.754
South Africa,1993,Maize,22840,495,16582.0,70.376
South Africa,1994,Maize,28481,495,16582.0,69.17
South Africa,1995,Maize,13800,495,18025.0,69.314
South Africa,1996,Maize,27043,495,19508.0,68.882
South Africa,1997,Maize,25195,495,21596.0,69.026
South Africa,1998,Maize,21611,495,24304.0,70.196
South Africa,1999,Maize,22274,495,26098.8,70.952
South Africa,2000,Maize,28492,495,26857.0,69.332
South Africa,2001,Maize,24371,495,26857.0,70.25
South Africa,2002,Maize,28516,495,26857.0,69.926
South Africa,2004,Maize,30305,495,26857.0,69.998
South Africa,2005,Maize,36351,495,26857.0,70.05199999999999
South Africa,2006,Maize,34122,495,26857.0,69.548
South Africa,2007,Maize,27921,495,26857.0,69.926
South Africa,2008,Maize,45373,495,26857.0,69.602
South Africa,2009,Maize,49640,495,26857.0,69.278
South Africa,2010,Maize,46736,495,26857.0,70.77199999999999
South Africa,2011,Maize,43671,495,26857.0,69.29599999999999
South Africa,2012,Maize,44905,495,26857.0,70.232
South Africa,2013,Maize,42466,495,26857.0,70.358
Spain,1990,Maize,64256,636,39562.0,63.14
Spain,1991,Maize,66692,636,39147.0,61.466
Spain,1992,Maize,70170,636,31839.0,61.43
Spain,1993,Maize,61736,636,29408.0,61.304
Spain,1994,Maize,68566,636,31244.0,63.518
Spain,1995,Maize,72459,636,27852.0,63.193999999999996
Spain,1996,Maize,85308,636,33236.0,62.096
Spain,1997,Maize,91501,636,34023.0,63.788
Spain,1998,Maize,94731,636,35070.0,62.87
Spain,1999,Maize,94808,636,33614.0,62.852
Spain,2000,Maize,92157,636,34597.0,62.87
Spain,2001,Maize,97208,636,35700.0,63.086
Spain,2002,Maize,95142,636,40727.0,62.888
Spain,2004,Maize,100691,636,47445.0,62.816
Spain,2005,Maize,96099,636,41017.0,62.042
Spain,2006,Maize,97437,636,39767.0,64.05799999999999
Spain,2007,Maize,100027,636,39286.0,63.032
Spain,2008,Maize,99061,636,40719.0,62.456
Spain,2009,Maize,100749,636,35199.0,63.41
Spain,2010,Maize,105553,636,39043.0,61.718
Spain,2011,Maize,113738,636,53549.0,64.22
Spain,2012,Maize,109164,636,48668.0,63.518
Spain,2013,Maize,110445,636,54197.0,62.6
Sri Lanka,1990,Cassava,87717,1712,1571.33,79.754
Sri Lanka,1991,Cassava,92373,1712,1409.15,79.754
Sri Lanka,1992,Cassava,88453,1712,2144.31,79.268
Sri Lanka,1993,Cassava,93405,1712,1753.2,79.46600000000001
Sri Lanka,1994,Cassava,89267,1712,1860.7,79.412
Sri Lanka,1995,Cassava,90241,1712,1735.5,79.862
Sri Lanka,1996,Cassava,87529,1712,1654.41,79.484
Sri Lanka,1997,Cassava,86564,1712,1622.4,79.988
Sri Lanka,1998,Cassava,85535,1712,1532.41,80.834
Sri Lanka,1999,Cassava,85460,1712,1766.91,79.376
Sri Lanka,2000,Cassava,84330,1712,1695.71,79.574
Sri Lanka,2001,Cassava,85560,1712,1705.05,79.934
Sri Lanka,2002,Cassava,85284,1712,1714.39,80.132
Sri Lanka,2004,Cassava,95411,1712,1733.07,79.952
Sri Lanka,2005,Cassava,95186,1712,1742.41,80.114
Sri Lanka,2006,Cassava,95959,1712,1751.75,79.80799999999999
Sri Lanka,2007,Cassava,97487,1712,1439.8,79.826
Sri Lanka,2008,Cassava,100556,1712,1152.39,79.55600000000001
Sri Lanka,2009,Cassava,116401,1712,1170.36,80.006
Sri Lanka,2010,Cassava,120631,1712,1450.54,80.294
Sri Lanka,2011,Cassava,120967,1712,1290.31,79.97
Sri Lanka,2012,Cassava,121660,1712,1112.8,80.384
Sri Lanka,2013,Cassava,126527,1712,1235.31,80.654
Sudan,2012,Maize,16634,1712,2469.47,79.55600000000001
Sudan,2013,Maize,15997,1712,2469.47,80.312
Suriname,1990,Cassava,125641,2331,217.0,80.366
Suriname,1991,Cassava,154444,2331,207.0,80.474
Suriname,1992,Cassava,144139,2331,197.5,80.672
Suriname,1993,Cassava,130082,2331,188.0,80.294
Suriname,1994,Cassava,135039,2331,178.5,80.276
Suriname,1995,Cassava,149460,2331,169.0,81.19399999999999
Suriname,1996,Cassava,169764,2331,142.0,80.762
Suriname,1997,Cassava,162653,2331,139.0,81.086
Suriname,1998,Cassava,110084,2331,151.33,81.77
Suriname,1999,Cassava,167798,2331,163.67,80.726
Suriname,2000,Cassava,158385,2331,176.0,80.348
Suriname,2001,Cassava,197585,2331,581.12,80.816
Suriname,2002,Cassava,187244,2331,986.25,80.852
Suriname,2004,Cassava,204878,2331,1214.83,81.446
Suriname,2005,Cassava,197619,2331,1426.37,81.86
Suriname,2006,Cassava,200000,2331,1483.84,81.212
Suriname,2007,Cassava,254710,2331,1847.86,80.94200000000001
Suriname,2008,Cassava,251652,2331,2108.66,80.996
Suriname,2009,Cassava,276831,2331,2191.37,81.41
Suriname,2010,Cassava,252560,2331,1286.65,81.86
Suriname,2011,Cassava,228356,2331,936.24,81.35600000000001
Suriname,2012,Cassava,241965,2331,633.92,81.32
Suriname,2013,Cassava,298608,2331,537.49,80.906
Sweden,1990,Potatoes,348034,624,2310.0,47.174
Sweden,1991,Potatoes,291612,624,1841.0,45.482
Sweden,1992,Potatoes,331543,624,1497.0,46.292
Sweden,1993,Potatoes,375096,624,1466.0,44.564
Sweden,1994,Potatoes,322178,624,1962.0,45.014
Sweden,1995,Potatoes,306791,624,1225.0,44.906
Sweden,1996,Potatoes,328115,624,1529.0,43.07
Sweden,1997,Potatoes,339011,624,1534.0,45.788
Sweden,1998,Potatoes,355757,624,1555.0,44.402
Sweden,1999,Potatoes,301953,624,1602.0,46.436
Sweden,2000,Potatoes,297876,624,1721.0,47.156
Sweden,2001,Potatoes,286946,624,1789.0,45.464
Sweden,2002,Potatoes,287905,624,2198.0,46.328
Sweden,2004,Potatoes,309147,624,1353.0,45.554
Sweden,2005,Potatoes,311070,624,2132.0,45.896
Sweden,2006,Potatoes,276011,624,2220.0,46.94
Sweden,2007,Potatoes,276629,624,2157.0,46.688
Sweden,2008,Potatoes,317175,624,2352.0,47.282
Sweden,2009,Potatoes,318212,624,1935.0,45.572
Sweden,2010,Potatoes,301218,624,1982.0,42.818
Sweden,2011,Potatoes,319681,624,1781.0,46.724000000000004
Sweden,2012,Potatoes,325809,624,1814.0,44.978
Sweden,2013,Potatoes,337563,624,1620.0,44.78
Switzerland,1990,Maize,85102,1537,2282.0,46.742
Switzerland,1991,Maize,80510,1537,2055.9,45.032
Switzerland,1992,Maize,83130,1537,2018.7,46.364000000000004
Switzerland,1993,Maize,89050,1537,1934.5,45.464
Switzerland,1994,Maize,87490,1537,1922.5,47.804
Switzerland,1995,Maize,83614,1537,1826.3,45.77
Switzerland,1996,Maize,85748,1537,1746.3,43.988
Switzerland,1997,Maize,92732,1537,1644.3,46.328
Switzerland,1998,Maize,91140,1537,1563.6,46.058
Switzerland,1999,Maize,88852,1537,1526.6,45.968
Switzerland,2000,Maize,96519,1537,1576.9,47.372
Switzerland,2001,Maize,89441,1537,1561.9,46.076
Switzerland,2002,Maize,92168,1537,1526.6,47.156
Switzerland,2004,Maize,96142,1537,1390.7,45.806
Switzerland,2005,Maize,96497,1537,1388.3,45.482
Switzerland,2006,Maize,84488,1537,1359.04,46.742
Switzerland,2007,Maize,101695,1537,2099.3,47.174
Switzerland,2008,Maize,97027,1537,2011.47,46.364000000000004
Switzerland,2009,Maize,104132,1537,2170.4,46.67
Switzerland,2010,Maize,84922,1537,2059.6,44.708
